-80.11367302,222,1,16.81247093,0.816176471,0.578125,78.591
76.04294635,73,1,9.64087583,0.858823529,0.608333333,39.217
85.32474176,256,1,18.05406667,0.752941176,0.562637363,89.111
63.52347682,126,1,12.66602474,0.881118881,0.646153846,43.832
-52.87498273,225,1,16.92568751,0.72815534,0.252525253,90.072
80.28062269,233,1,17.22396046,0.732704403,0.524774775,88.623
-0.636865404,288,1,19.14922946,0.842105263,0.738461538,87.192
77.95412258,263,-1,18.19456737,0.638820639,0.465949821,99.788
-48.14930676,232,0,17.14987857,0.868421053,0.316872428,80.958
-88.94411833,100,1,11.28379167,0.757575758,0.584795322,48.141
-82.03480873,74,1,9.70668462,0.913580247,0.813186813,31.534
-88.67508002,103,0,11.39607097,0.842975207,0.713286713,43.435
89.02790309,425,0,23.23474913,0.542893726,0.422731805,200.18
-37.5776045,194,1,15.71650316,0.788617886,0.28115942,80.85
67.69716173,208,1,16.27371578,0.8125,0.481481481,70.892
88.61095402,195,1,15.75695755,0.691489362,0.528455285,97.059
-67.21019601,262,-3,17.84124116,0.444049734,0.227272727,139.94
84.6336732,261,1,18.22952334,0.659090909,0.466905188,102.856
-33.97767167,369,0,21.49851052,0.610084034,0.255813953,141.272
-85.04008026,187,1,15.43035304,0.619205298,0.502688172,82.486
-35.88694669,126,1,12.66602474,0.947368421,0.646153846,41.566
-4.433038192,235,0,17.22396046,0.920948617,0.792517007,57.279
-87.07896058,207,1,16.23454914,0.892241379,0.834677419,69.353
-88.26698234,135,1,13.11058117,0.767045455,0.613636364,58.123
62.91265865,141,1,13.39876023,0.815028902,0.530075188,56.361
23.18318081,84,1,10.34176589,0.857142857,0.466666667,42.633
29.25175606,181,1,15.1807891,0.819004525,0.425882353,64.036
-72.13931911,152,1,13.91159268,0.737864078,0.508361204,71.967
-81.49049539,642,-1,27.03404333,0.595435685,0.372485399,220.632
-76.53846794,151,1,13.86575534,0.747524752,0.473354232,70.015
44.14275117,97,1,11.11324596,0.889908257,0.573964497,39.705
74.5074773,470,1,24.46267741,0.804794521,0.283816425,149.673
-87.84616774,487,-6,23.61522646,0.588709677,0.470461869,180.638
38.73811932,165,1,14.49429284,0.739910314,0.357142857,70.165
44.04076952,143,1,13.4934523,0.817142857,0.34047619,61.638
-83.33822255,314,1,19.99492978,0.742316785,0.498412698,117.42
75.78868546,156,1,14.09345128,0.866666667,0.644628099,55.617
-67.04698853,83,1,10.28002345,0.93258427,0.709401709,34.255
83.53903406,160,1,14.27299293,0.87431694,0.695652174,57.37
74.28723723,140,1,13.35116236,0.721649485,0.432098765,64.342
88.14361276,136,1,13.15904928,0.937931034,0.697435897,42.236
67.57566833,162,-2,13.95727948,0.711627907,0.566666667,62.167
72.85822004,171,1,14.75547228,0.721518987,0.478991597,88.301
74.35988755,228,0,17.00074636,0.732258065,0.369105691,92.709
34.99397222,85,1,10.4031419,0.801886792,0.435897436,45.155
78.88829408,108,1,11.72646029,0.824427481,0.545454545,50.547
81.77120674,262,1,18.26441241,0.623809524,0.396969697,98.506
-46.65017903,292,-1,19.18244584,0.625541126,0.25,115.544
-83.73107873,83,1,10.28002345,0.954022989,0.79047619,33.312
20.92782042,76,1,9.836981519,0.506666667,0.316666667,57.321
-75.07080797,76,-1,9.70668462,0.725490196,0.474358974,41.591
-11.1363621,74,1,9.70668462,0.902439024,0.704761905,34.42
-47.00998526,322,1,20.24804024,0.638888889,0.255961844,124.029
8.411001663,184,1,15.30607971,0.844036697,0.593548387,71.975
6.448917268,172,1,14.79855404,0.666666667,0.539184953,74.233
34.51157164,96,1,11.05581278,0.96,0.671328671,35.016
1.855342949,515,1,25.60699837,0.466908432,0.329283887,232.351
26.53905737,114,1,12.04779267,0.838235294,0.461538462,47.479
-71.82096615,235,1,17.29772508,0.66011236,0.281100478,108.364
-63.07548401,86,1,10.46415791,0.895833333,0.558441558,35.893
-86.6371974,121,1,12.41217084,0.896296296,0.672222222,42.236
-69.73656255,150,1,13.81976598,0.833333333,0.549450549,53.947
-72.22121952,331,1,20.52905963,0.691022965,0.243920413,138.518
89.14964496,159,1,14.22831992,0.779411765,0.531772575,59.537
81.81271126,238,1,17.40778595,0.884758364,0.708333333,62.655
67.44398736,82,1,10.21790794,0.942528736,0.700854701,32.477
-68.76216524,136,1,13.15904928,0.944444444,0.708333333,41.748
-86.24047239,106,1,11.61737456,0.954954955,0.796992481,40.598
82.41926665,72,1,9.57461473,0.765957447,0.666666667,43.989
2.433254633,197,0,15.71650316,0.587878788,0.401656315,115.726
73.43269689,334,1,20.62188177,0.748878924,0.390643275,116.031
-64.97275492,164,0,14.22831992,0.528239203,0.311764706,118.669
-73.0221504,491,0,24.97773763,0.75617284,0.385220126,142.264
-76.67027433,312,-1,19.54410048,0.60362173,0.350877193,131.562
-69.56737881,311,1,19.89918336,0.70045045,0.34440753,115.262
-41.01276218,105,1,11.56244577,0.921052632,0.673076923,37.447
53.80908668,323,1,20.27945692,0.638339921,0.238728751,110.358
-85.7897362,229,1,17.07547527,0.797909408,0.562653563,81.999
-67.5187537,220,1,16.73656774,0.866141732,0.417457306,74.374
-64.29914799,209,1,16.31278838,0.800766284,0.407407407,69.776
88.93536948,222,1,16.81247093,0.755102041,0.611570248,79.063
83.30209002,72,1,9.57461473,0.808988764,0.605042017,39.68
-86.60273253,230,1,17.11271736,0.877862595,0.741935484,72.728
76.61320027,102,1,11.39607097,0.829268293,0.492753623,51.862
52.80090395,143,1,13.4934523,0.790055249,0.378306878,58.545
-63.99913332,105,1,11.56244577,0.795454545,0.403846154,53.566
54.3956616,175,1,14.9270533,0.76754386,0.274294671,74.953
84.891351,305,0,19.67396304,0.839779006,0.67405765,95.173
87.99161714,229,1,17.07547527,0.704615385,0.578282828,82.346
-89.03237844,165,1,14.49429284,0.825,0.652173913,60.298
31.15436092,190,1,15.55363345,0.826086957,0.37037037,69.991
-69.79733561,138,1,13.25545387,0.92,0.660287081,46.503
-63.24082576,146,1,13.63425735,0.874251497,0.54887218,51.226
80.47250936,77,1,9.901487007,0.827956989,0.647058824,42.236
-57.82951121,171,1,14.75547228,0.814285714,0.36,67.063
69.51683647,143,1,13.4934523,0.851190476,0.541666667,53.384
89.76018268,115,0,11.94164264,0.888888889,0.811594203,50.853
27.39882683,197,1,15.83755632,0.781746032,0.328333333,79.237
-71.35569388,235,1,17.29772508,0.802047782,0.376602564,85.563
-51.50930226,177,1,15.01210843,0.830985915,0.372631579,67.435
-53.89594493,841,-15,29.51094456,0.675889328,0.42014742,205.547
7.956214592,121,1,12.41217084,0.780645161,0.560185185,58.652
-77.52414583,823,-12,30.40348515,0.611111111,0.366666667,210.791
-63.44103943,113,1,11.99483508,0.837037037,0.470833333,49.348
63.92571241,196,1,15.79730834,0.844827586,0.397565923,69.395
-13.93679647,84,1,10.34176589,0.785046729,0.6,41.665
59.72317014,97,1,11.11324596,0.808333333,0.538888889,43.824
28.62483637,71,1,9.507891863,0.934210526,0.657407407,30.616
-0.479066097,121,1,12.41217084,0.883211679,0.823129252,51.068
6.548543411,206,1,16.19528778,0.844262295,0.635802469,66.368
-33.91446153,80,1,10.09253009,0.808080808,0.484848485,41.111
-12.15970581,79,1,10.02925341,0.887640449,0.658333333,35.181
-13.29242244,98,1,11.17038385,0.837606838,0.573099415,43.435
-39.03234352,86,1,10.46415791,0.914893617,0.551282051,34.214
71.81446463,162,1,14.36192209,0.920454545,0.675,46.255
36.62438017,143,1,13.4934523,0.733333333,0.470394737,63.714
-77.92640566,85,1,10.4031419,0.913978495,0.625,37.075
-86.63763769,112,1,11.94164264,0.835820896,0.666666667,47.396
13.15797033,100,1,11.28379167,0.869565217,0.555555556,43.435
-79.31053173,253,1,17.94796938,0.764350453,0.452593918,98.15
73.6028241,74,1,9.70668462,0.787234043,0.513888889,39.077
-65.43333242,82,1,10.21790794,0.921348315,0.650793651,33.337
-47.79422558,74,1,9.70668462,0.762886598,0.474358974,36.728
84.51529834,318,1,20.12188299,0.685344828,0.463556851,116.676
-72.33468817,459,1,24.17471719,0.747557003,0.311186441,135.482
-55.57731052,286,1,19.08262324,0.666666667,0.333333333,114.12
-26.70061531,301,0,19.51149979,0.600401606,0.270099368,124.83
76.44035536,173,1,14.84151075,0.950549451,0.726890756,47.934
-42.00067091,205,1,16.15593101,0.836734694,0.316358025,74.027
-15.1964471,94,1,10.94004192,0.854545455,0.522222222,44.568
-27.42518916,1159,-25,35.61104585,0.544262295,0.342975207,361.103
-71.47115334,257,1,18.08929415,0.911347518,0.594907407,65.004
-60.06271106,443,1,23.74963407,0.693270736,0.201730419,156.514
26.25299792,187,1,15.43035304,0.769547325,0.47826087,70.644
76.07681128,110,1,11.83454055,0.887096774,0.582010582,46.156
-88.06184642,317,1,20.0902199,0.652263374,0.462099125,109.249
-9.427119733,318,-6,19.01578373,0.60554371,0.43625192,150.617
-47.03126131,195,1,15.75695755,0.77689243,0.35326087,70.057
-54.20371874,209,1,16.31278838,0.832669323,0.368606702,71.926
38.77966561,113,1,11.99483508,0.824817518,0.579487179,50.779
-8.414356346,125,1,12.61566261,0.644329897,0.437062937,70.702
-22.08693721,85,0,10.34176589,0.923076923,0.646153846,35.082
60.26612286,1074,-14,34.05761626,0.546490702,0.404170364,346.001
60.153436,519,1,25.70625067,0.710958904,0.290756303,132.629
-1.365220146,350,0,21.04964041,0.677042802,0.524886878,114.277
