0.2904752,0.520888,-0.04641939,-0.5250846,-0.4108794,-0.0498533,-0.1055847,0.4936461,0.7798861,-0.06013903,-0.09685148,1.29724,1.620922,0.2404039,0.6935235,0.6059871,-0.6422038,-0.4957604,0.0463523,1.397795,0.9780775,0.7548305,0.1055309,-0.06129552,-0.1566574,-0.4913665,-0.186316,1.144104,0.535713,0.1885679,-0.9425873,0.8237661,1.483113,1.696093,0.8750932,0.376637,0.1401239,0.06024305,-0.6591446,0.4790807,1.067872,0.4706031,0.1568423,0.1347749,-0.6834316,-0.4695812,0.02659994,0.4365951,0.5967651,0.07151952,0.06858964,-0.002762019,0.1199924,-0.07335738,-0.09895249,-0.378107,-0.05213151,0.5944147,0.4869578,-0.6488016,-0.01125431,-0.1470926,0.1282912,0.04471884,0.7850621,0.08960292,-0.4024229,-0.2425358,-1.232135,0.1711923,0.08239842,-0.1741502,-1.475045,-1.061566,-1.477578,-1.3751,0.1386195,0.2568278,0.1501018,-0.6608877,-1.098094,-0.2960799,0.053024,0.2318018,0.07024533,0.07282564,-0.5324786,0.05605209,-0.3908589,-0.8708333,-0.3565305,-0.05980204,-0.04341468,-0.5694204,-1.32201,-1.240782,-0.3137568,-0.07603059,0.136122,-0.05291755,-1.317296,-0.4072672,0.377421,-0.1144102,-0.1206592,0.455422,0.001872051,0.4589728,1.45223,2.735404,1.743955,-0.7247369,0.1879564,0.1878537,1.281114,1.460091,2.152651,1.724527,-0.5332499,0.1291029,0.3583898,-0.055504,-0.1092276,0.7990403,1.175096,0.1538131,0.309925,0.6282419,0.9990203,2.448664,2.508082,1.273462,0.2685116,0.1844729,0.6762828,0.3539018,1.47078,1.82984,1.293146,0.4937122,0.4317116,0.5518528,0.8957878,0.8897449,0.9572346,1.149504,0.737845,-0.1032965,0.1856224,0.2297915,0.2701572,1.247935,1.028213,0.4271638,-0.3819513,-0.3871408,-0.6681781,0.3437671,0.5305125,0.1659619,0.5049562,-0.3805163,-0.2326978,-1.150635,0.3091422,1.13566,-0.2630407,0.7342548,-0.5068307,-0.5171041,-1.078227,0.2753628,1.370739,0.8495433,1.114919,-0.4421828,-1.105734,-1.426968,-0.5061687,-0.1087645,-0.2878698,0.612236,-0.1245676,-0.276708,-0.343449,-0.06795838,1.379405,0.9546224,0.7301287,-0.3912492,-0.2776879,0.02800397,0.4728129,0.3900906,0.663504,0.4739238,0.1215988,0.5516112,1.248487,0.6142488,-0.3383939,-0.6267599,-0.3626894,0.4142075,-0.008100634,-0.2002022,-0.8508387,-0.09626878,-0.03201042,-0.05629729,0.5172994,0.3224432,-1.152616,-0.68425,-0.1170305,-1.039027,-0.4181323,-0.2347115,0.8297945,0.7134908,-0.2237844,-1.874468,-1.833052,-0.9865179,-0.4806055,-0.2993073,-1.064746,-1.663043,-1.445825,-0.434344,-0.1845126,-0.05542528,-1.298373,-1.330461,-1.029761,-0.6251751,-0.4338997,-0.1784099,-0.01587993,-0.001920114,-0.577958,-1.258647,-1.205749,-0.6724901,-0.2858762,-0.03143344,0.6017466,0.5391274,-0.8480646,-1.142862,-0.4310252,-0.01779174,-0.09980135,0.4554268,1.599287,2.469542,1.978778,0.3618407,-0.1513253,0.1850258,-0.0002478687,-1.198003,-0.7199416,-0.1344376,0.3734519,0.06263732,0.923956,1.146296,0.9125421,-0.04740017,-1.784973,-0.4206821,-0.3863394,0.6960705,2.181331,4.088675,3.795147,2.701355,0.9209736,-0.2498698,0.1264041,0.1149169,-0.3437474,-1.223239,-0.3099836,-0.1898372,0.1248459,-0.1633211,0.3988705,0.3968125,0.553317,-0.1035364,-0.4841334,-0.08597685,0.1859735,-0.05829815,0.3156517,0.8838406,1.010379,1.154741,0.5373961,-0.2761064,0.0640907,-0.511603,-0.8865632,0.6268125,0.1286964,0.8491307,-0.2988991,0.2061223,0.9862495,1.80519,1.100804,0.340242,1.14937,-0.1727749,-0.3355688,0.7000256,2.880235,2.751356,0.9940522,0.8718475,0.3702143,0.6349569,-0.03277406,0.2203882,1.763837,0.8623679,0.5595071,0.3642462,2.393519,2.927856,2.34881,2.263476,0.8830698,0.3159825,0.0004013851,0.5301549,1.045973,0.8797991,0.7940397,0.6472302,0.3678413,0.1625133,0.07292572,0.5826064,0.5253918,0.6487414,0.4708588,0.06648898,0.2247982,0.2783842,2.166044,3.395476,0.9958582,-0.2635965,-0.155523,0.3599959,-0.2742625,-0.09819982,1.852549,2.043533,0.1967138,0.2416922,0.5122394,0.6713973,0.3760543,1.560771,1.152195,0.6428826,0.3464798,0.0008962414,1.235275,2.931462,3.698224,1.373233,0.8362677,0.04535965,0.2560437,-0.3249896,0.469553,2.05567,1.184391,-0.009604401,-0.3529967,0.3334756,0.1572295,0.3237995,0.8139832,0.8654513,0.5463511,0.06364293,0.01751914,0.3110148,0.5207143,-0.6635804,-0.3031498,0.01490755,-0.2130222,0.372829,0.4826329,1.070145,2.864376,2.693281,-0.3433222,0.2792559,0.378085,0.6253212,-0.4981655,0.426849,2.075832,-0.1492033,0.001323343,0.466422,1.664407,1.261349,1.057603,0.5228861,0.3705235,0.3784934,0.443054,1.463794,3.318695,3.621022,2.925833,1.584463,1.017975,0.6076358,0.6359282,-0.1589181,2.009408,2.13768,1.096154,0.5300751,0.66202,1.056278,1.459002,1.36094,1.138016,0.7181059,0.1533058,-0.1221412,0.5059144,0.3822586,-0.4171169,0.4216006,-0.04360503,-0.5354236,0.4626784,0.9301536,2.089416,1.413006,0.00664531,0.3217983,-0.06985386,0.5790668,0.1007361,1.399514,2.276011,1.695571,1.128575,0.6034048,0.4619667,1.172648,1.976843,1.864878,0.6179823,0.7760601,0.690662,0.01303528,2.199341,2.253074,2.208014,0.6534753,0.1759685,0.6412466,0.2160503,0.2762952,0.1407273,0.5462813,1.557355,0.7959625,0.06614327,0.2516603,0.4590226,0.8605912,1.245009,1.014381,0.5091065,-0.01048885,0.008180356,-0.1557282,0.1180147,1.14252,1.196813,0.5562519,0.2113826,0.1902374,0.472469,1.820158,2.545196,1.579542,0.7809596,0.365945,0.1753,0.2274982,1.681829,1.579196,1.725266,1.736858,-0.06538106,0.1330144,1.083889,1.914968,1.599622,3.149639,2.07706,-0.2392242,0.1390943,1.946232,3.29217,3.065843,2.470867,1.015638,0.3381062,-0.08822801,1.011578,1.335958,2.08825,1.121108,1.051922,0.5140775,0.04852344,0.2722798,1.221482,1.608322,1.514927,0.9795145,0.2435714,-0.2097505,0.009498545,-1.40779,-0.5027601,1.302598,0.6208477,0.3127211,0.1441089,-0.1086523,-1.18903,-1.399561,-0.2743068,-0.1435497,-0.222256,0.2625785,-0.576643,-0.03054169,0.2858424,-0.4466467,-0.6849942,-0.6980224,-0.05848955,-0.5234838,-1.158846,-1.514639,-0.4967979,-0.3515844,-0.4723697,-0.1784194,-0.2537929,-0.9056774,-1.606858,-1.242129,0.7258965,0.3814201,-0.295042,-0.6710838,-0.101052,-0.2049991,-0.6020116,0.1496607,-0.4611017,-0.07691929,-0.2020838,0.1048231,-0.4323807,-0.5197675,-0.5220689,-0.2828646,-0.2943689,-0.08555614,-0.3454749,-0.419815,-0.4405271,-0.4771323,-0.4827333,-0.2582558,-0.5905393,-1.80348,-1.653904,-0.2008598,0.6149047,-0.1416508,-0.3605579,-1.052563,-1.68267,-2.700525,-3.054479,-0.7295931,0.07751033,-0.5009838,-1.176169,-0.5827018,-1.067146,-2.413494,-1.088109,-0.4286258,-0.5954472,-2.028233,-2.228635,-2.327508,-1.011329,-0.2926933,-0.155697,-0.1835019,-1.497773,-2.992342,-3.35038,-2.133663,-0.2274977,-0.008029718,-0.1458035,-0.1170244,-0.3937086,-0.628809,-0.459566,-0.06360645,0.06352665,-0.1474835,0.2221414,0.1128511,0.204427,0.5843379,-0.1231317,-0.2177666,0.08004236,0.3481288,0.2861285,0.9502104,1.4793,0.2406285,-0.5648707,0.3477218,0.4142854,1.173567,0.3697206,1.344394,2.640222,0.2314873,-0.06122927,-0.02046486,1.150312,0.3218003,-0.3661916,0.5959125,0.4236023,-0.3820913,-0.5289226,0.4197239,0.7009024,1.083382,-0.6736642,-0.04070768,-0.4265224,-0.5328441,-0.7478985,0.5117431,1.571966,1.185456,0.3949963,-0.1095989,-0.6955405,-0.4339499,-0.3166367,-0.3157607,-0.03999294,0.145033,-0.4177335,-0.2572133,-0.6040799,-0.7985413,-1.187661,-1.394013,-0.429156,-0.3430393,-0.00528338,-0.5896804,-1.049433,-0.5038445,-0.4280753,-0.4506196,-0.1780728,-0.2856657,0.1979129,0.03992803,0.6643876,-0.03772454,-0.9447878,-0.6200581,-0.9462662,-0.7459707,-1.213626,-0.3248855,-0.5041842,-0.8372233,-0.8477917,-0.6391861,0.04116274,-1.320546,-0.9090715,-0.07031485,0.002429279,-0.799538,-0.5633478,0.05040997,0.8149157,0.9302826,0.6142036,0.04697064,-0.4466597,-0.5372347,0.109582,0.7904373,0.7996693,0.3941193,0.3121745,0.02640154,0.4600725,0.8304921,1.080572,0.7466894,-0.006373085,0.1987932,0.4394419,0.6065592,0.9529364,0.9199476,0.8989008,0.06781462,0.3170068,0.2783208,0.2323187,0.7521873,1.769423,2.426389,1.617588,0.4994829,-0.3538491,0.4938389,0.512737,0.1191722,0.0598601,0.4415636,-0.1458717,-0.5055574,0.1549024,0.06120541,-1.243207,-0.5489834,0.6170975,0.4113315,-0.3071111,-0.5398083,0.6321021,1.765803,1.068463,1.255818,0.6332758,-0.1195705,-0.4218388,-0.02707904,0.8080422,0.6333525,0.559243,0.0844523,0.1509707,0.5091677,0.351286,-0.3230468,-0.5733267,0.06754462,0.08093988,0.2972835,0.3267248,-0.9673194,-2.004039,-0.6768465,-0.3296495,-0.2492695,0.183956,-0.01882916,-0.03920973,-0.08501762,-1.068278,-0.8879948,-0.189913,0.00912792,-0.2709056,0.5299217,0.9746243,-0.3913486,-1.016177,0.3574567,0.04266769,-0.1604075,-1.977892,-2.45998,-1.446574,-0.2886678,-0.3923722,0.2208429,0.8315278,0.9249942,-0.6909292,-0.5290961,-0.957261,-0.4695284,0.265956,0.3465996,0.6737996,0.7147751,0.7233731,0.2263598,0.0817234,-0.2556045,-0.3320956,-0.2336087,-0.6593535,-1.149753,-0.5577969,-0.378825,-0.1570089,-0.2673282,-0.4720791,-0.4125842,-0.2401247,0.0448768,0.1894632,-0.3655327,-0.6108881,0.15749,0.1904629,-0.1977205,-0.01589461,0.3905258,-0.1656936,-0.5629984,0.1959968,0.5274435,-1.213569,-1.02641,-0.04653022,-0.4219404,-0.6657782,-0.6540006,-1.255953,0.1018783,0.3686209,0.1946697,-0.2693387,-0.04719055,-0.202558,0.8305753,0.7176305,1.118596,-0.1372732,-0.2735481,0.03381216,0.8636672,0.1244149,0.1340313,-0.3779919,-0.576867,0.2062569,-0.09943464,0.3082123,1.256266,1.888251,1.502607,0.8650256,-0.08702522,0.5255174,1.18333,1.759376,0.9222981,0.660966,1.15526,-0.1586785,-0.1947354,1.357944,3.402945,1.400679,2.429187,0.9081798,-0.05812076,-0.7530246,1.19171,1.393372,2.126986,2.294547,1.060731,-0.01732561,0.8540578,1.761277,0.9063165,0.8849022,0.6215515,0.7127801,-0.3781417,0.03375781,0.1867666,1.255851,0.6007884,0.9810415,0.556856,0.00657202,-0.02689843,1.076599,1.539113,1.399378,0.6550549,0.4114737,-0.001130093,-0.372335,-0.6560791,-1.482985,-1.946842,-0.9019681,-0.3993615,0.02437632,0.1665472,0.8835366,0.05597975,-2.001714,-1.326527,-0.5027063,0.07737678,-0.5657015,-2.488684,-3.416029,-2.035511,-1.277141,-0.5037047,-0.2333675,-0.3854465,-3.187418,-3.367744,-1.438838,-1.454004,-1.089178,-0.5243223,0.3828971,-0.4368597,-1.518319,-0.8898209,-2.090085,-1.066101,-0.5301471,-1.204193,-2.787818,-3.265451,-1.973151,-1.152981,-0.1135401,-0.1558877,-0.5312087,-1.263446,-0.8465439,-0.2552049,0.1480759,0.3905877,-0.270676,0.128991,-0.1963412,-0.2070052,0.2284893,0.1841265,0.0715365,-0.008806236,-0.1671363,-0.4237973,0.3452552,0.490196,0.7562239,0.6895601,-0.08415007,0.7288286,1.836807,2.513397,1.273821,0.3401635,0.3926588,0.0223188,0.554399,1.249865,1.182904,0.834533,0.5991521,0.4319523,0.1658225,0.2342481,-0.5237464,-0.4932003,0.03710119,0.5773913,0.5736157,0.3283202,1.037321,2.425275,2.778171,1.757171,0.9274588,0.8347379,0.1486717,0.8880264,1.182912,1.494642,1.168756,0.4365602,0.3497616,-0.1400563,-0.1419788,0.3771771,-0.7982896,-0.2488157,-0.01530921,-0.1629976,0.04278222,0.3587425,0.5438349,0.5332773,0.642032,0.2212368,0.04863797,0.1074838,0.3944529,-0.7123803,0.9388066,2.086135,-0.2318098,0.01299708,0.1633055,-0.1065629,-1.17306,-0.3478772,0.5284848,-0.1004069,-0.1227688,-0.05993621,0.4735503,0.004093854,0.09764569,-0.204638,0.3562242,0.4135546,-0.1102191,0.09241435,-0.1736449,0.5017781,2.492068,1.945819,0.4302172,0.03013469,-0.2555339,-0.01615828,0.6954013,0.9535664,1.083127,0.1371753,-0.3127842,-0.6204668,-1.170979,-2.364112,-1.591077,0.1586934,0.080917,-0.6275059,-0.7009705,-0.8448665,-0.7081729,1.066719,0.2819678,-0.004640504,-0.6706092,-0.7961078,-0.02830753,1.19761,1.155657,0.8230377,0.4468827,-0.502943,-0.8722596,-1.47806,-0.7726671,-0.09844208,0.454695,0.2531183,-0.1055138,-0.245549,-0.4668279,-1.003373,0.9090693,0.8273686,0.1378212,-0.2087113,0.9355643,1.643168,2.094668,2.103729,1.243722,0.4846396,0.01232126,0.5570542,0.6878254,1.29599,1.139285,0.9244079,0.5761898,0.1064355,0.2475299,0.5713539,0.7268118,0.6109836,0.2034677,-0.2003294,0.1046366,0.1269723,1.380592,1.206499,1.787373,0.4146587,-0.1691194,0.2855526,1.125644,-0.3089428,-0.3646352,0.2820691,0.5497237,0.7046232,0.3208383,1.205482,-0.1183435,0.07379983,-0.6978737,0.3979443,-0.1500325,0.4932082,0.1527466,1.088939,1.135789,1.093854,0.2033029,-0.09279019,-0.08767919,-0.3530747,-0.2747263,-0.5602996,-1.100116,0.0002643626,0.08798474,-0.09235419,-0.7929911,-1.841678,-1.492329,-0.8690436,-0.1556702,-0.09722648,0.01145323,0.2316926,0.2510265,-0.004299035,0.05254069,-0.6307388,-0.4366402,-0.11758,-0.1108999,-0.9033452,0.0398082,0.9926177,0.7642441,0.4111272,-0.405198,-0.9541036,-0.1083727,1.852131,1.545645,0.7238272,0.842321,-0.2075036,-1.007675,0.02003538,1.903988,1.127367,-0.4267019,0.08101369,-0.08705452,-0.6477058,-0.8019248,-0.6935089,0.5326174,1.115083,0.7538596,-0.07906504,0.2147072,0.847508,3.194134,2.810684,1.563913,0.5566667,-0.1560479,-0.2853076,0.2498894,1.177684,1.020166,0.5169212,0.08973567,0.05518517,-0.6923041,-0.2344565,-1.160741,-1.247362,-0.6955377,-1.096118,-0.1717411,-0.3574473,-1.083842,-1.099812,0.2464456,0.3150555,-0.6470914,-0.1740825,-0.6331016,-1.157565,-0.5569849,0.3646316,0.382994,0.03568711,-0.708015,-0.7999871,-1.245148,-0.5252929,-2.247502,-1.754144,-0.1440342,-0.4993705,-0.9988918,-0.3863088,0.2186108,0.6581194,0.01324225,-0.1289268,-0.3243335,-0.4157221,-0.7197663,-0.9021591,-0.3961895,0.4148081,-0.3786531,-0.2467375,-0.6843629,-0.1662046,-0.4323688,-0.3234309,-0.3185542,-0.1139531,0.06145445,0.7155914,1.163868,1.365202,1.89405,1.507263,0.4435345,0.3617558,0.9699195,0.3348605,1.426723,2.13489,1.803453,1.823022,0.6261405,0.9462496,1.660297,2.1248,0.7855931,0.8062835,1.153049,0.9295115,0.8231465,1.66382,3.846328,3.575085,1.851869,0.9439045,0.4406677,1.068797,0.7899415,0.4564167,1.545454,1.798348,1.041286,0.1582432,0.8568919,0.9193205,0.9386806,0.06156372,0.4979794,0.6342942,0.03974123,0.3307994,0.4487451,0.1917998,0.4880678,0.3865957,0.2381069,0.03327703,-0.03225457,-0.8452969,-0.1890232,-1.213967,-0.5348746,-0.4053797,0.2952227,0.3025875,-0.5052229,-1.142346,-1.609934,-0.2679118,-0.4002535,0.3312818,0.2537543,1.392686,1.310497,0.1953928,0.1843912,-0.1204884,0.6632711,-0.06004396,-0.383094,-0.4304893,0.1494665,-0.3952333,-0.5045035,0.6384826,0.948588,-1.169077,-1.557151,-0.184815,-0.3842484,0.1823405,0.2303289,1.159022,1.513216,2.041607,1.192261,0.6707634,0.5486531,0.3077252,0.6621621,1.026743,0.8367641,1.259902,1.088012,0.4163047,-0.08247006,0.14291,-0.6453751,-0.612848,0.6413157,0.4849988,0.1026407,-0.1233081,0.5064947,0.01739688,-1.208754,0.06116473,0.5830398,-0.1255161,0.03174755,0.4598339,0.1785886,0.03879366,0.412177,0.1272472,0.2429456,-0.1214997,-0.152922,-0.2887746,-1.015388,0.1996835,-0.007610171,0.1089963,0.0776438,0.6798519,0.6253456,-0.004202111,0.375502,0.1918248,-0.3419257,-0.3673251,-0.6762915,-1.106938,-1.594822,-1.002154,-0.8003628,-0.1065242,-0.3544619,-0.7919517,-1.427585,-0.9259353,-0.6606755,-0.5892429,-0.2031939,0.02973675,0.03741071,0.3586521,0.4609104,0.9915327,0.7734173,0.4267458,-0.03908312,0.09889994,0.3810679,-0.09629929,-0.8682935,0.2446622,0.3273932,0.3081546,0.7635104,0.5106316,-0.2039206,0.01462377,0.7535446,0.7792181,0.3396111,0.8689939,0.09439643,0.1563781,0.5435668,0.9756622,0.6233627,-0.04778723,0.1125821,0.2034505,0.03707443,0.3607236,0.1825445,0.02374145,0.1448936,0.07489862,-0.2912644,-1.298609,-0.2282986,0.2099967,0.2956626,-0.1855098,-0.1232097,-0.5797059,0.0505608,0.2576931,-0.07158294,0.2838795,0.2201198,0.09677868,0.6824566,1.391426,1.87601,1.462431,0.3583604,0.03724882,0.3578042,2.780398,1.960942,0.06673351,0.08468784,0.4153017,-0.3201497,-0.02076171,0.2938831,0.1003005,0.515654,-0.2672412,0.2500061,0.3228061,0.2570351,0.8914059,2.075696,3.362041,0.9808332,-0.08911423,0.5587708,1.760415,2.195644,2.385137,1.062778,-0.8551912,-0.2276473,0.4574597,0.7738039,1.263828,1.241498,-0.03483543,-0.7686186,-0.2655074,0.2953733,0.7172111,1.073988,0.173343,-0.03132172,0.06648367,-0.05406111,0.06712314,0.2503895,0.8726591,0.5327165,-0.3949686,-0.2621692,-0.1613593,0.2777754,-0.08548923,-0.5946798,-0.0425901,1.462018,1.71069,0.5812745,0.2115644,0.7668896,0.8909324,0.4179612,2.228096,2.0598,1.070746,-0.335753,0.4599359,0.8917421,2.015553,1.630817,0.6508696,0.7209678,-0.3032593,-0.554827,-0.9508367,0.6543853,0.7724518,1.194968,0.5264081,0.3627358,0.3409517,1.134947,0.7851204,1.193991,0.972234,0.7948595,0.1725584,0.5265996,-0.05496863,0.5593569,0.8259718,1.045262,0.3756312
